ID,Date,Primary Type,Description,Location Description,Latitude,Longitude,Arrest,Domestic,Beat,District,Ward
8985,2023-12-05 22:45:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.9232407690424,-87.56653479073064,False,False,885,16,44
8986,2023-08-01 00:46:00,BATTERY,BATTERY - STREET,STREET,41.97021061102491,-87.7880841749317,False,False,149,10,42
8987,2023-11-04 10:21:00,ASSAULT,ASSAULT - RESIDENCE,RESIDENCE,41.80922131464458,-87.77643625188172,False,False,146,5,27
8988,2023-10-06 18:48:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.87137054746268,-87.85349620067677,False,True,344,18,27
8989,2023-07-17 16:52:00,ASSAULT,ASSAULT - STREET,STREET,41.89379215899097,-87.68078263788652,False,False,592,24,37
8990,2023-08-16 05:52:00,ROBBERY,ROBBERY - SIDEWALK,SIDEWALK,41.85095684978337,-87.75784610144542,False,False,832,3,38
8991,2023-02-07 14:40:00,THEFT,THEFT - APARTMENT,APARTMENT,41.92903340299424,-87.53332493018044,False,False,488,14,6
8992,2023-02-23 02:37:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.916532590873445,-87.81787030905453,False,False,970,25,8
8993,2023-08-02 05:08:00,ASSAULT,ASSAULT - APARTMENT,APARTMENT,41.694841219875364,-87.62956137646118,False,False,650,8,45
8994,2023-06-15 04:11:00,NARCOTICS,NARCOTICS - GAS STATION,GAS STATION,41.992976526122995,-87.5363766453732,False,False,879,19,38
8995,2023-11-12 14:33:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.985635884306305,-87.7263228021884,False,False,965,17,47
8996,2023-07-17 20:10:00,NARCOTICS,NARCOTICS - SIDEWALK,SIDEWALK,41.800842677478684,-87.64646933722038,False,True,281,11,31
8997,2023-05-14 09:11:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.97461590208621,-87.76589658166874,False,False,583,10,24
8998,2023-08-11 17:57:00,THEFT,THEFT - STREET,STREET,41.746617033839584,-87.84085517480376,False,False,573,6,3
8999,2023-01-25 10:01:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.8768169271776,-87.62628685235605,False,False,937,24,18
9000,2023-12-03 02:42:00,NARCOTICS,NARCOTICS - APARTMENT,APARTMENT,41.992776395378094,-87.8414379871153,False,False,569,23,2
9001,2023-09-02 03:13:00,THEFT,THEFT - STREET,STREET,41.8022084551116,-87.50816835712136,False,False,132,2,48
9002,2023-08-16 17:47:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.74994705638798,-87.60271615260024,False,False,189,24,46
9003,2023-08-28 00:28:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - PARKING LOT,PARKING LOT,41.605130173110624,-87.56841238864912,True,False,931,20,11
9004,2023-12-31 20:54:00,NARCOTICS,NARCOTICS - STREET,STREET,41.79308607610866,-87.58849289804543,False,False,545,23,8
9005,2023-12-14 00:14:00,ASSAULT,ASSAULT - RESIDENCE,RESIDENCE,41.949040732592586,-87.79860587742684,True,False,730,19,34
9006,2023-11-12 21:53:00,BURGLARY,BURGLARY - STREET,STREET,41.610061553420515,-87.58146549244192,True,False,237,5,12
9007,2023-10-30 10:45:00,NARCOTICS,NARCOTICS - RESIDENCE,RESIDENCE,41.83628143320051,-87.79878312026547,False,False,885,22,13
9008,2023-08-06 11:01:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.705773494833636,-87.86424583828229,False,False,771,23,39
9009,2023-08-24 10:48:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.705907094226475,-87.57014476341085,False,False,653,6,40
9010,2023-03-02 19:14:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.676394802802406,-87.81685141628033,False,False,608,14,22
9011,2023-08-03 11:43:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.876042125188455,-87.87747094691738,False,False,894,3,10
9012,2023-06-29 03:32:00,THEFT,THEFT - GAS STATION,GAS STATION,41.68696601325775,-87.54729436709347,False,False,168,24,43
9013,2023-08-25 17:05:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.789536987148175,-87.59930351512651,False,False,706,9,11
9014,2023-06-21 23:28:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.66226905205228,-87.74252628212547,False,False,376,17,19
9015,2023-11-19 15:12:00,THEFT,THEFT - STREET,STREET,41.617333125381904,-87.51935117805895,False,False,652,20,32
9016,2023-05-12 15:25:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - STREET,STREET,41.73174473019187,-87.8901146516209,False,False,535,18,35
9017,2023-09-26 20:32:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.79825241900005,-87.82256161633303,False,True,520,6,29
9018,2023-12-03 07:14:00,THEFT,THEFT - STREET,STREET,41.863569364780176,-87.54663559876312,False,False,889,1,23
9019,2023-10-23 06:54:00,NARCOTICS,NARCOTICS - APARTMENT,APARTMENT,41.94561010164445,-87.63489520507315,False,False,677,2,42
9020,2023-06-08 22:38:00,THEFT,THEFT - APARTMENT,APARTMENT,41.97577984119385,-87.62978625423875,False,False,984,12,25
9021,2023-11-17 22:40:00,NARCOTICS,NARCOTICS - SIDEWALK,SIDEWALK,41.9680890969595,-87.75454462764836,False,False,386,24,11
9022,2023-10-06 13:35:00,BATTERY,BATTERY - GAS STATION,GAS STATION,41.97174310841681,-87.84849897279672,False,False,571,9,19
9023,2023-10-11 00:37:00,THEFT,THEFT - STREET,STREET,41.643640780278986,-87.70462502515592,False,False,278,11,27
9024,2023-07-26 06:56:00,ASSAULT,ASSAULT - GAS STATION,GAS STATION,41.76696313295689,-87.8571575317786,False,False,759,19,37
9025,2023-01-28 09:08:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.79502846936861,-87.7977889000677,False,False,433,10,14
9026,2023-07-05 06:42:00,THEFT,THEFT - APARTMENT,APARTMENT,41.71367946579483,-87.51250033502419,False,False,210,6,15
9027,2023-07-07 01:14:00,BATTERY,BATTERY - STREET,STREET,41.65262156661779,-87.81111503252801,False,False,843,18,13
9028,2023-01-18 18:23:00,NARCOTICS,NARCOTICS - RESIDENCE,RESIDENCE,41.81870368595352,-87.88232929035381,False,False,386,9,41
9029,2023-07-24 04:55:00,THEFT,THEFT - STREET,STREET,41.81366663932028,-87.77529292494813,False,False,303,16,36
9030,2023-01-18 03:27:00,THEFT,THEFT - APARTMENT,APARTMENT,41.859078917797646,-87.61324811492392,False,False,446,16,19
9031,2023-02-12 13:57:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.81241723525341,-87.59620781979206,False,False,535,3,40
9032,2023-12-23 08:20:00,BATTERY,BATTERY - STREET,STREET,41.889405886408575,-87.805595401107,True,False,524,2,5
9033,2023-12-03 09:17:00,ROBBERY,ROBBERY - RESIDENCE,RESIDENCE,41.81441644807774,-87.58122033974146,False,True,443,18,49
9034,2023-04-09 16:47:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - APARTMENT,APARTMENT,41.65289118626123,-87.89828939909066,False,False,759,14,45
9035,2023-12-19 16:24:00,ASSAULT,ASSAULT - GAS STATION,GAS STATION,41.813906081370085,-87.52453592776504,False,False,446,24,8
9036,2023-03-13 01:35:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.81769465249222,-87.84686962690846,False,False,153,10,10
9037,2023-10-07 15:33:00,ASSAULT,ASSAULT - PARKING LOT,PARKING LOT,41.99747258494746,-87.68983155081584,False,False,578,8,18
9038,2023-09-03 01:38:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.69225241298105,-87.75256804786741,False,False,619,7,24
9039,2023-07-20 22:07:00,BURGLARY,BURGLARY - PARKING LOT,PARKING LOT,41.7816697423994,-87.59021313065058,False,False,525,18,42
9040,2023-12-19 10:14:00,THEFT,THEFT - GAS STATION,GAS STATION,41.67045895242276,-87.60141608803815,False,False,982,1,6
9041,2023-08-31 05:42:00,THEFT,THEFT - STREET,STREET,41.774739773694314,-87.87626458231259,False,False,932,3,23
9042,2023-05-14 19:19:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - STREET,STREET,41.800613474790076,-87.8585123967578,False,False,646,13,50
9043,2023-06-04 18:30:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.962305920866164,-87.81831886982873,False,False,575,20,38
9044,2023-07-30 01:33:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.98918064380295,-87.88839790771836,False,False,199,11,40
9045,2023-11-09 10:09:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - STREET,STREET,41.69204816766839,-87.8736907855286,False,False,700,17,6
9046,2023-06-10 11:17:00,THEFT,THEFT - STREET,STREET,41.96647563362042,-87.84636347213075,False,False,238,15,4
9047,2023-10-16 14:49:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.87377462965709,-87.89828806908285,True,False,757,24,49
9048,2023-01-25 21:14:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.6575597260469,-87.71307988946306,False,False,290,25,13
9049,2023-12-28 01:32:00,BURGLARY,BURGLARY - GAS STATION,GAS STATION,41.783006920622725,-87.53288194283076,False,False,597,5,2
9050,2023-08-22 21:20:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.97616146234112,-87.65217756197221,False,False,689,17,13
9051,2023-09-24 21:42:00,BURGLARY,BURGLARY - STREET,STREET,41.88322123620312,-87.64632590377921,False,False,294,4,7
9052,2023-01-24 22:10:00,ASSAULT,ASSAULT - STREET,STREET,41.74821576260277,-87.84761177635116,False,False,489,7,48
9053,2023-01-10 23:22:00,BATTERY,BATTERY - PARKING LOT,PARKING LOT,41.92146271881263,-87.70298183735186,False,False,901,1,45
9054,2023-08-06 22:55:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - PARKING LOT,PARKING LOT,41.69896685349955,-87.73996692766916,True,False,294,2,2
9055,2023-05-01 13:44:00,BATTERY,BATTERY - STREET,STREET,41.666076127855575,-87.72235775103091,True,True,457,7,2
9056,2023-01-19 02:10:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.68213158818965,-87.88594264334401,False,False,693,20,41
9057,2023-09-22 04:56:00,THEFT,THEFT - STREET,STREET,41.7081179051944,-87.64976792077348,False,False,251,24,14
9058,2023-12-22 13:26:00,THEFT,THEFT - APARTMENT,APARTMENT,41.66525763252776,-87.54956875536028,False,False,504,10,16
9059,2023-05-29 17:49:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - PARKING LOT,PARKING LOT,41.685657400451895,-87.65076734443073,True,True,803,7,39
9060,2023-02-05 08:01:00,NARCOTICS,NARCOTICS - STREET,STREET,41.63356952623482,-87.7353018070019,False,False,767,22,36
9061,2023-05-04 07:46:00,ASSAULT,ASSAULT - SIDEWALK,SIDEWALK,41.78579073053091,-87.7235844614226,False,False,920,2,41
9062,2023-05-27 20:38:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.86580657212676,-87.69026779833167,False,True,992,16,31
9063,2023-09-13 03:51:00,BATTERY,BATTERY - STREET,STREET,41.96060751497809,-87.65972225632001,False,False,212,11,2
9064,2023-07-03 02:54:00,BATTERY,BATTERY - PARKING LOT,PARKING LOT,41.660729404499676,-87.62866068970396,False,True,161,21,46
9065,2023-08-04 13:24:00,THEFT,THEFT - APARTMENT,APARTMENT,41.9839254148959,-87.65421838539983,False,False,454,1,27
9066,2023-08-12 09:34:00,BURGLARY,BURGLARY - APARTMENT,APARTMENT,41.949581995159555,-87.77250871394634,False,False,931,1,16
9067,2023-08-29 16:45:00,ASSAULT,ASSAULT - RESIDENCE,RESIDENCE,41.60365407984736,-87.80775407001134,False,False,471,1,18
9068,2023-10-02 02:09:00,ASSAULT,ASSAULT - GAS STATION,GAS STATION,41.88094649471415,-87.7866682941597,False,False,781,2,9
9069,2023-12-30 22:25:00,ASSAULT,ASSAULT - RESIDENCE,RESIDENCE,41.74981696404701,-87.83662737286764,False,False,889,14,2
9070,2023-08-08 05:05:00,THEFT,THEFT - APARTMENT,APARTMENT,41.82789271221849,-87.82619094516366,False,False,368,22,8
9071,2023-07-01 00:27:00,THEFT,THEFT - STREET,STREET,41.93865594819164,-87.7565220975934,True,False,488,2,26
9072,2023-09-10 19:23:00,NARCOTICS,NARCOTICS - GAS STATION,GAS STATION,41.62749360830764,-87.59934927474578,False,False,129,13,48
9073,2023-06-11 03:42:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.867287140326525,-87.72072215176316,False,False,219,3,33
9074,2023-06-12 05:44:00,ROBBERY,ROBBERY - RESIDENCE,RESIDENCE,41.97460270627799,-87.655573513551,False,False,123,6,17
9075,2023-02-21 15:36:00,THEFT,THEFT - STREET,STREET,41.63594835243275,-87.68394630894075,True,False,319,21,36
9076,2023-09-30 16:26:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - SIDEWALK,SIDEWALK,41.81906131871884,-87.69352560829692,False,False,794,19,18
9077,2023-09-11 10:41:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.820416715207244,-87.52739699766872,False,False,232,19,39
9078,2023-08-23 09:11:00,ASSAULT,ASSAULT - PARKING LOT,PARKING LOT,41.95522339157607,-87.58755686397815,True,False,500,8,24
9079,2023-03-16 02:18:00,NARCOTICS,NARCOTICS - GAS STATION,GAS STATION,41.871069008431334,-87.583429225855,False,False,741,2,41
9080,2023-11-15 22:07:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.921577633320915,-87.50273656136514,False,False,857,14,13
9081,2023-07-28 17:56:00,NARCOTICS,NARCOTICS - STREET,STREET,41.71467845946663,-87.53403294960619,False,False,416,23,19
9082,2023-12-18 16:35:00,THEFT,THEFT - STREET,STREET,41.95078566714493,-87.57273919096974,False,False,600,9,5
9083,2023-12-29 01:03:00,ASSAULT,ASSAULT - APARTMENT,APARTMENT,41.978226483709086,-87.71822656879823,False,False,696,22,3
9084,2023-04-16 22:58:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.85965883164191,-87.89900727931466,False,False,526,3,40
9085,2023-03-02 12:29:00,BATTERY,BATTERY - STREET,STREET,41.863588270655676,-87.63033183532005,False,True,742,14,43
9086,2023-04-21 07:38:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.69074419670559,-87.85683546555522,False,False,869,17,25
9087,2023-08-27 23:09:00,ROBBERY,ROBBERY - STREET,STREET,41.79575521910925,-87.56168288236091,False,False,724,9,46
9088,2023-05-19 04:25:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.79042693775333,-87.86816759757448,False,False,420,3,45
9089,2023-03-18 15:46:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - RESIDENCE,RESIDENCE,41.97423381453553,-87.63630008301722,False,False,485,1,26
9090,2023-07-23 14:07:00,THEFT,THEFT - STREET,STREET,41.965943941429664,-87.56105239070078,False,False,379,24,10
9091,2023-08-06 22:41:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.79381410803901,-87.55617329711703,False,False,970,11,8
9092,2023-10-23 12:11:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - STREET,STREET,41.85388450151628,-87.7186373149701,False,False,593,21,40
9093,2023-05-22 08:34:00,BATTERY,BATTERY - STREET,STREET,41.87556217635634,-87.54834415240228,False,False,400,8,35
9094,2023-04-02 09:53:00,NARCOTICS,NARCOTICS - APARTMENT,APARTMENT,41.812570548388415,-87.53679215363076,False,False,265,25,19
9095,2023-07-22 17:03:00,ASSAULT,ASSAULT - RESIDENCE,RESIDENCE,41.92461860424859,-87.62427101161748,False,False,841,3,7
9096,2023-08-28 04:38:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.96109414715873,-87.55855379750116,False,True,402,4,34
9097,2023-12-08 10:25:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.9257034063292,-87.6935885589844,False,False,770,22,44
9098,2023-02-08 15:09:00,ROBBERY,ROBBERY - STREET,STREET,41.78806718836201,-87.87929964328465,False,False,519,15,11
9099,2023-07-06 13:25:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.84320419952227,-87.79095127704363,False,True,597,7,18
9100,2023-10-10 05:48:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.92519665513042,-87.60544434678812,False,False,227,11,2
9101,2023-05-19 09:54:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.79413260189214,-87.65682495707114,False,False,320,4,12
9102,2023-12-12 23:04:00,THEFT,THEFT - APARTMENT,APARTMENT,41.997475970733646,-87.85472067541674,False,False,110,24,50
9103,2023-12-19 12:36:00,ASSAULT,ASSAULT - APARTMENT,APARTMENT,41.62733260521933,-87.57177315766639,False,False,949,24,25
9104,2023-12-30 08:17:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.88651591795761,-87.83162306161115,False,False,698,15,1
9105,2023-09-30 13:48:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.84652837217084,-87.51240808654936,False,False,563,23,20
9106,2023-09-05 10:13:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - STREET,STREET,41.732032385698794,-87.54624021936752,False,False,687,10,6
9107,2023-09-16 16:18:00,ROBBERY,ROBBERY - STREET,STREET,41.72928811255449,-87.55698928079464,False,False,649,7,29
9108,2023-11-19 06:48:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - PARKING LOT,PARKING LOT,41.75624772771125,-87.70705931749144,False,False,816,5,8
9109,2023-12-20 08:10:00,ASSAULT,ASSAULT - APARTMENT,APARTMENT,41.773185181016075,-87.58098530241114,False,False,313,12,34
9110,2023-10-31 02:03:00,ASSAULT,ASSAULT - GAS STATION,GAS STATION,41.78700465175137,-87.80736751713474,False,False,145,10,9
9111,2023-03-15 04:51:00,ROBBERY,ROBBERY - GAS STATION,GAS STATION,41.75892026896224,-87.74759461367708,False,False,590,13,32
9112,2023-02-05 08:15:00,ROBBERY,ROBBERY - RESIDENCE,RESIDENCE,41.72624957252798,-87.68701894164244,False,False,522,1,8
9113,2023-12-26 15:22:00,BATTERY,BATTERY - STREET,STREET,41.79132838652599,-87.65030900198092,False,False,902,18,49
9114,2023-11-28 12:59:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.91667064288209,-87.60375049568775,False,False,943,14,39
9115,2023-05-27 16:41:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.9230288303943,-87.50393607014591,False,False,113,20,34
9116,2023-09-04 00:24:00,NARCOTICS,NARCOTICS - GAS STATION,GAS STATION,41.78621399602107,-87.55682784765922,False,False,876,3,31
9117,2023-02-17 12:30:00,BURGLARY,BURGLARY - PARKING LOT,PARKING LOT,41.65350363505582,-87.83647146697295,False,False,647,9,20
9118,2023-10-26 09:38:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.684734047845566,-87.6580019398926,False,False,958,9,38
9119,2023-12-30 09:06:00,THEFT,THEFT - GAS STATION,GAS STATION,41.70250769739665,-87.88618277825672,False,False,656,4,27
9120,2023-05-04 23:57:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - GAS STATION,GAS STATION,41.840413387771065,-87.83481094121382,False,False,166,17,22
9121,2023-10-05 03:37:00,BURGLARY,BURGLARY - STREET,STREET,41.85786957374256,-87.62561873614159,False,False,226,11,19
9122,2023-01-27 11:56:00,NARCOTICS,NARCOTICS - PARKING LOT,PARKING LOT,41.85783361557955,-87.89118974894933,True,False,167,22,47
9123,2023-11-17 19:35:00,BATTERY,BATTERY - PARKING LOT,PARKING LOT,41.88017560216641,-87.58216852904059,False,False,733,24,37
9124,2023-09-18 00:00:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - GAS STATION,GAS STATION,41.72075495678181,-87.75393160936868,False,False,527,5,31
9125,2023-05-16 21:58:00,THEFT,THEFT - STREET,STREET,41.75274448186532,-87.60697198284711,False,False,842,11,14
9126,2023-12-27 04:58:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - SIDEWALK,SIDEWALK,41.855136045684006,-87.52968158411836,False,False,512,3,1
9127,2023-01-26 01:22:00,NARCOTICS,NARCOTICS - APARTMENT,APARTMENT,41.85762072425934,-87.5758301093934,True,False,598,17,16
9128,2023-01-04 08:48:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - PARKING LOT,PARKING LOT,41.719623664243095,-87.7120758115598,False,False,711,8,35
9129,2023-01-30 21:37:00,THEFT,THEFT - STREET,STREET,41.891390467845866,-87.81412240311687,False,False,596,24,48
9130,2023-08-01 19:20:00,BURGLARY,BURGLARY - PARKING LOT,PARKING LOT,41.80870848192433,-87.84545983612851,False,False,384,12,48
9131,2023-03-11 16:19:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.87391789054514,-87.61777058852033,False,True,314,4,48
9132,2023-01-29 07:40:00,THEFT,THEFT - GAS STATION,GAS STATION,41.7011496599032,-87.62258834040608,False,False,455,1,13
9133,2023-03-23 07:09:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.879886730547625,-87.70969129634749,False,False,361,7,43
9134,2023-09-19 12:12:00,THEFT,THEFT - APARTMENT,APARTMENT,41.849423242736854,-87.87184223392748,False,False,100,7,6
9135,2023-07-15 05:30:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.88876721820876,-87.71685446599444,False,False,669,9,39
9136,2023-04-24 04:15:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.97796305422005,-87.72433481778084,False,False,165,11,35
9137,2023-05-12 08:18:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.95433747484247,-87.54847988869408,False,False,863,7,36
9138,2023-11-02 07:40:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.76297518406443,-87.76056917289581,True,False,974,25,36
9139,2023-10-02 20:37:00,THEFT,THEFT - APARTMENT,APARTMENT,41.71823072583943,-87.83708439073509,False,False,556,1,27
9140,2023-05-23 18:19:00,THEFT,THEFT - GAS STATION,GAS STATION,41.844329699909096,-87.65271773027084,False,False,334,6,26
9141,2023-11-28 15:13:00,NARCOTICS,NARCOTICS - STREET,STREET,41.94991888177115,-87.72507251776197,False,False,803,7,31
9142,2023-09-11 06:17:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.76028413988722,-87.75362208808272,False,False,854,12,6
9143,2023-06-08 03:46:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - STREET,STREET,41.74792112262511,-87.88274735793142,False,False,966,17,13
9144,2023-06-22 02:53:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - APARTMENT,APARTMENT,41.680934218491764,-87.59028850308891,False,False,739,21,21
9145,2023-06-23 02:55:00,THEFT,THEFT - STREET,STREET,41.63291222651225,-87.72126825890147,False,False,969,11,36
9146,2023-02-16 02:32:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.6825928770083,-87.71698559528305,False,False,590,19,33
9147,2023-11-20 22:17:00,NARCOTICS,NARCOTICS - STREET,STREET,41.66691779603468,-87.78019588422053,False,False,272,22,2
9148,2023-03-29 11:10:00,NARCOTICS,NARCOTICS - APARTMENT,APARTMENT,41.8722132846514,-87.79082486748906,False,False,125,17,14
9149,2023-08-25 23:31:00,BATTERY,BATTERY - GAS STATION,GAS STATION,41.62181683564238,-87.63780312684617,True,False,524,4,2
9150,2023-07-01 06:03:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.698560813341466,-87.85037429766552,False,False,666,21,11
9151,2023-04-29 22:11:00,ASSAULT,ASSAULT - STREET,STREET,41.60109820632411,-87.7074416073785,True,False,633,23,2
9152,2023-11-30 06:29:00,THEFT,THEFT - STREET,STREET,41.98445584931656,-87.64878657348142,False,False,214,13,18
9153,2023-08-17 06:49:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.6707679111813,-87.5181281283288,True,True,169,14,24
9154,2023-03-23 00:31:00,ROBBERY,ROBBERY - SIDEWALK,SIDEWALK,41.7921158950278,-87.71396475423724,False,False,245,5,27
9155,2023-07-04 12:27:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.786420220169504,-87.57180215687266,False,False,708,5,40
9156,2023-03-26 09:47:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.89647540346895,-87.66061187425412,False,False,885,11,2
9157,2023-04-10 18:10:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.831711709128946,-87.82157200933321,False,False,849,7,28
9158,2023-05-15 18:11:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - SIDEWALK,SIDEWALK,41.96173547831076,-87.6560340188599,False,False,395,7,6
9159,2023-05-17 23:11:00,THEFT,THEFT - STREET,STREET,41.84664072217408,-87.79236409666548,False,False,589,12,26
9160,2023-04-21 10:39:00,THEFT,THEFT - APARTMENT,APARTMENT,41.65440221237064,-87.6289152067074,False,False,712,16,37
9161,2023-05-06 14:54:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - STREET,STREET,41.73646381958564,-87.71724699593737,False,False,869,19,45
9162,2023-02-26 14:38:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - RESIDENCE,RESIDENCE,41.93716338559102,-87.62586112672443,False,True,798,25,22
9163,2023-09-09 17:36:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - RESIDENCE,RESIDENCE,41.90943928379454,-87.63675147763851,False,False,799,8,23
9164,2023-08-09 03:56:00,THEFT,THEFT - STREET,STREET,41.717669555460894,-87.85362786136331,False,False,916,10,2
9165,2023-07-02 18:51:00,THEFT,THEFT - APARTMENT,APARTMENT,41.797820816862526,-87.74220411653069,False,False,325,19,1
9166,2023-02-09 10:07:00,ROBBERY,ROBBERY - SIDEWALK,SIDEWALK,41.70072387250136,-87.78230965036389,False,False,818,18,40
9167,2023-03-20 23:10:00,ROBBERY,ROBBERY - STREET,STREET,41.75696956994231,-87.87933992319286,False,False,380,25,11
9168,2023-11-17 09:02:00,THEFT,THEFT - APARTMENT,APARTMENT,41.803273092038985,-87.53019012400772,False,False,787,18,20
9169,2023-05-22 06:47:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.857407013145995,-87.77088181295512,False,False,248,8,34
9170,2023-01-03 21:30:00,NARCOTICS,NARCOTICS - PARKING LOT,PARKING LOT,41.69522663981064,-87.67347019398163,False,False,463,8,48
9171,2023-03-09 23:49:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - SIDEWALK,SIDEWALK,41.89973348186702,-87.68404814671891,False,False,518,7,12
9172,2023-04-09 16:11:00,THEFT,THEFT - APARTMENT,APARTMENT,41.92485833563714,-87.67078270389459,False,False,935,11,34
9173,2023-08-11 21:00:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.85515850627588,-87.74755306726621,False,True,970,14,19
9174,2023-03-05 02:08:00,ASSAULT,ASSAULT - APARTMENT,APARTMENT,41.85797671044529,-87.73526215962337,False,False,630,9,12
9175,2023-04-05 17:09:00,THEFT,THEFT - GAS STATION,GAS STATION,41.62829983654549,-87.76257244919132,False,False,124,2,4
9176,2023-09-01 09:59:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.98326347586591,-87.85721659132393,False,False,345,22,38
9177,2023-04-17 23:29:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.60938097757062,-87.8304335169707,False,False,388,17,49
9178,2023-01-23 12:39:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - GAS STATION,GAS STATION,41.747645225660264,-87.64592234596749,False,True,621,10,28
9179,2023-06-09 15:35:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.740989020227566,-87.66103077980382,False,False,799,20,12
